ID_WSER,Owner Name,System Name,City,Province,Latitude,Longitude,System status,CDUID,CDNAME,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Units
23420,Township of Wellington North,Mount Forest Wastewater Treatment Plant,Mount Forest,ON,43.9675,-80.7447,operational,3523,Wellington,881.562,841.547,699.312,767.5219,922.8409,819.6904,751.6654000000001,thousand m3
23421,Town of South Bruce Peninsula,Wiarton Wastewater Treatment Lagoon,Wiarton,ON,44.7336,-81.1329,operational,3542,Grey,638.4590000000001,579.646,548.385,506.407,673.838,562.606,601.748,thousand m3
23422,Township of East Luther-Grand Valley,Grand Valley Wastewater Treatment Plant & Collection System,Grand Valley,ON,43.8878,-80.3086,operational,3522,Dufferin,297.52200000000005,281.56100000000004,256.872,226.626,289.5153,261.9071,251.68460000000002,thousand m3
23424,Corporation of the City of London,Southland Pollution Control Plant,London,ON,42.9086,-81.2861,decommissioned,3539,Middlesex,104.408,102.90100000000001,94.95400000000001,85.26,52.309,13.458,,thousand m3
23425,Corporation of the Town of Thessalon,Thessalon Wastewater Treatment Lagoon,Thessalon,ON,46.2605,-83.5361,operational,3557,Algoma,178.984,476.729,378.858,397.945,487.444,407.908,487.95300000000003,thousand m3
23426,The Corporation of the Town of Parry Sound,Parry Sound WWTP,Parry Sound,ON,45.3351,-80.0238,operational,3549,Parry Sound,1704.65,1823.008,1421.685,1172.8897,1787.6890000000003,1548.0990000000002,1708.905,thousand m3
23427,Township of North Dundas,Chesterville Wastewater Treatment Lagoon,Chesterville,ON,45.1013,-75.2165,operational,3501,"Stormont, Dundas and Glengarry",339.408,360.278,179.735,293.208,474.236,238.856,341.201,thousand m3
23428,Township of North Dundas,Winchester Wastewater Treatment Lagoon,Winchester,ON,45.0607,-75.3012,operational,3501,"Stormont, Dundas and Glengarry",585.197,509.244,365.968,520.275,755.888,420.20300000000003,558.051,thousand m3
23429,Township of North Stormont,Crysler Wastewater Treatment Lagoon,Crysler,ON,45.2321,-75.1433,operational,3501,"Stormont, Dundas and Glengarry",177.888,228.26,180.316,203.083,284.887,285.033,255.892,thousand m3
23430,Township of North Stormont,Moose Creek Wastewater Treatment Lagoon,Moose Creek,ON,45.2623,-74.9866,operational,3501,"Stormont, Dundas and Glengarry",68.70700000000001,117.94500000000001,81.483,90.414,90.75,91.32000000000001,117.485,thousand m3
23431,Township of Leeds and the Thousand Islands,Leeds and Lansdowne Wastewater Treatment Lagoon,Lansdowne,ON,44.409,-76.0109,operational,3507,Leeds and Grenville,78.72200000000001,74.07900000000001,45.083,25.133,80.565,40.97,70.767,thousand m3
23432,Separated Town of Prescott,Prescott Wastewater Treatment Plant,Prescott,ON,44.7287,-75.4805,operational,3507,Leeds and Grenville,1241.7559999999999,1216.3188,1169.434,1233.8600000000001,1491.35,1295.4940000000001,1216.3490000000002,thousand m3
23444,Township of Chapleau,Chapleau Wastewater Treatment Lagoon,Chapleau,ON,47.8475,-83.3863,operational,3552,Sudbury,604.8867,589.7476,512.456,505.601,600.179,808.565,1009.513,thousand m3
23445,Town of Englehart,Englehart Wastewater Treatment Lagoon,Englehart,ON,47.8305,-79.8782,operational,3554,Timiskaming,541.5811,578.424,517.36,518.2816,497.519,503.4841,517.9851,thousand m3
23446,Township of Fauquier-Strickland,Fauquier Sewage Treatment Lagoon,Fauquier,ON,49.3459,-82.1404,operational,3556,Cochrane,74.2973,131.615,135.927,174.75,182.81300000000002,78.70700000000001,141.542,thousand m3
23447,Foleyet Local Services Board,Foleyet Wastewater Treatment Lagoon,Foleyet,ON,48.2702,-82.4439,operational,3552,Sudbury,112.1729,55.433,85.613,85.613,85.612,85.936,88.273,thousand m3
23448,City of Temiskaming Shores,North Cobalt Wastewater Lagoon,Haileybury,ON,47.4261,-79.6263,operational,3554,Timiskaming,163.7856,169.95929999999998,162.97160000000002,166.091,189.8145,157.97,205.462,thousand m3
23449,City of Temiskaming Shores,Haileybury Mechanical Sewage Treatment Plant,Haileybury,ON,47.4448,-79.6306,operational,3554,Timiskaming,516.6134,788.8366000000001,535.1659999999999,649.5044,665.6915,601.6819,802.3072,thousand m3
23450,Town of Hearst,Hearst Wastewater Treatment Lagoon,Hearst,ON,49.6656,-83.658,operational,3556,Cochrane,949.0803000000001,1029.796,814.044,714.0500000000001,819.23,920.465,529.043,thousand m3
23455,Kiewit-Alarie,Smoky Falls Generating Station Wastewater,Harmon Unorganized Township,ON,50.054,-82.1583,decommissioned,3556,Cochrane,50.1935,34.1586,9.5075,,,,,thousand m3
23456,Township of Black River-Matheson,Matheson Wastewater Treatment Plant & Collection System,Matheson,ON,48.5416,-80.4702,operational,3556,Cochrane,238.62,253.91000000000003,264.40200000000004,230.82,219.097,176.67800000000003,189.853,thousand m3
23457,Township of Black River-Matheson,Ramore (Playfair) Wastewater Treatment Lagoon,Ramore,ON,48.4342,-80.31,operational,3556,Cochrane,74.66239999999999,27.388,42.667,93.19500000000001,42.012,35.39,45.675000000000004,thousand m3
23458,Township of Black River-Matheson,Holtyre Wastewater Lagoon,Holtyre,ON,48.4705,-80.279,operational,3556,Cochrane,79.4537,102.421,53.1135,28.173000000000002,59.679,54.800000000000004,64.17,thousand m3
23459,Ontario Infrastructure and Lands Corporation,Monteith Correctional Center Wastewater,Monteith,ON,48.6397,-80.6752,operational,3556,Cochrane,33.027,28.028,22.702,23.708,38.181,33.414,41.480000000000004,thousand m3
23460,Town of Mattice-Val Cote,Mattice Wastewater Treatment Lagoon,Mattice,ON,49.6172,-83.2503,operational,3556,Cochrane,114.4074,156.086,120.309,154.731,212.877,108.83500000000001,142.903,thousand m3
23461,Township of McGarry,McGarry Lagoons,McGarry Township,ON,48.1281,-79.5935,operational,3554,Timiskaming,704.461,668.085,566.7,504.314,608.645,537.999,434.79,thousand m3
23462,City of Temiskaming Shores,New Liskeard Lagoon,New Liskeard,ON,47.5248,-79.6959,operational,3554,Timiskaming,1503.6879,1715.3366999999998,1495.222,1335.9897,1389.1295,1643.1723,1784.8482,thousand m3
23463,Township of Opasatika,Opasatika Wastewater Lagoon,Opasatika,ON,49.5346,-82.8519,operational,3556,Cochrane,111.0331,73.427,69.363,62.145,77.012,42.187,64.687,thousand m3
23465,Town of Smooth Rock Falls,Smooth Rock Falls Sewage Treatment Plant,Smooth Rock Falls,ON,49.2926,-81.6322,operational,3556,Cochrane,551.35,657.3138,473.9459,520.871,559.3389999999999,417.9698,425.357,thousand m3
23466,Municipality of Temagami,Temagami North Wastewater Treatment Lagoon,Temagami,ON,47.0625,-79.7793,operational,3548,Nipissing,105.0892,120.52350000000001,117.5938,107.041,109.12960000000001,106.89500000000001,137.395,thousand m3
23467,Municipality of Temagami,Temagami South Wastewater Treatment Lagoon,Temagami,ON,47.0626,-79.7791,operational,3548,Nipissing,75.24380000000001,70.805,74.4159,49.348,45.800000000000004,0.033,68.515,thousand m3
23468,Township of Val Rita-Harty,Val Rita Sewage Lagoon,Val Rita,ON,49.4427,-82.5266,operational,3556,Cochrane,307.5267,237.809,155.171,126.095,137.723,89.7476,134.022,thousand m3
23469,The Corporation of the Municipality of Greenstone,Geraldton Wastewater Treatment Plant & Collection System,Geraldton,ON,49.7132,-86.9449,operational,3558,Thunder Bay,603.364,715.8900000000001,727.573,844.96,841.398,600.2323,833.969,thousand m3
23470,The Corporation of the Municipality of Greenstone,Longlac Wastewater Treatment Plant and Collection System,Longlac,ON,49.7737,-86.5264,operational,3558,Thunder Bay,580.84,582.71,559.51,504.919,663.642,547.331,586.202,thousand m3
23471,The Corporation of the Municipality of Greenstone,Nakina Wastewater Treatment Plant,Nakina,ON,50.1866,-86.7211,operational,3558,Thunder Bay,168.636,182.596,159.368,124.724,183.554,165.027,168.365,thousand m3
23472,The Corporation of the Township of Hornepayne,Hornepayne Wastewater Treatment Plant and Collection System,Hornepayne,ON,49.2156,-84.77,operational,3557,Algoma,338.03200000000004,343.124,314.993,311.69500000000005,234.601,255.083,248.68,thousand m3
23473,The Corporation of the Town of Marathon,Marathon Wastewater Treatment Plant,Marathon,ON,48.7063,-86.3853,operational,3558,Thunder Bay,382.52500000000003,395.23199999999997,381.34000000000003,369.975,371.576,351.099,371.992,thousand m3
23474,The Corporation of the Town of Fort Frances,Fort Frances Wastewater Treatment Plant,Fort Frances,ON,48.6037,-93.4255,operational,3559,Rainy River,2312.3,2790.94,2170.783,2463.679,2363.1710000000003,2187.105,2869.478,thousand m3
23475,The Corporation of the Township of Ear Falls,Ear Falls Wastewater Treatment Plant & Collection System,Ear Falls,ON,50.6332,-93.2515,operational,3560,Kenora,252.48200000000003,282.74,306.373,300.374,298.82,322.298,326.763,thousand m3
23476,Moose Cree First Nation,Moose Factory Lagoon,Moose Factory,ON,51.2664,-80.6026,operational,3556,Cochrane,1434.6091999999999,1373.0616000000002,1282.4712,594.0026,835.488,805.758,1239.52,thousand m3
23482,The Corporation of the Town of Essex,Colchester South Wastewater Treatment Lagoon,Colchester,ON,42.0003,-82.9638,operational,3537,Essex,276.74,300.657,347.6538,328.096,275.874,400.766,422.886,thousand m3
23483,The Corporation of the Town of Essex,Essex Wastewater Treatment Lagoons - North East,Essex,ON,42.1818,-82.7949,operational,3537,Essex,452.56,468.172,287.178,451.926,373.2,474.437,480.053,thousand m3
23484,The Corporation of the Town of Essex,Harrow Wastewater Lagoons,Harrow,ON,42.043,-82.9351,operational,3537,Essex,369.50100000000003,355.899,521.862,401.277,349.129,482.142,399.981,thousand m3
23485,Town of Amherstburg,Amherstburg Wastewater Treatment Plant,Amherstburg,ON,42.0938,-83.1085,operational,3537,Essex,2357.6072,1742.045,2153.3079000000002,1704.4598,2139.904,2415.4162,3013.8759,thousand m3
23486,Town of Amherstburg,Edgewater Beach Wastewater Lagoon,Amherstburg,ON,42.1478,-83.1054,operational,3537,Essex,485.562,501.6007,430.71090000000004,525.777,613.1439,595.8899,342.62809999999996,thousand m3
23487,Town of Amherstburg,McLeod Sewage Treatment Plant,Amherstburg,ON,42.0484,-83.0919,operational,3537,Essex,158.985,172.705,178.821,156.237,174.9089,196.3823,231.59900000000002,thousand m3
23488,Town of Amherstburg,McGregor Wastewater Lagoons,Amherstburg,ON,42.1337,-82.9791,operational,3537,Essex,301.608,311.13820000000004,259.1024,198.9938,295.95,344.868,312.039,thousand m3
23489,Township of Warwick,Watford Wastewater Treatment Lagoons,Watford,ON,42.9414,-81.8934,operational,3538,Lambton,305.0628,167.755,188.1924,277.5388,233.25979999999998,328.2668,253.40279999999998,thousand m3
23490,Municipality of Brooke-Alvinston,Alvinston Wastewater Treatment Plant,Alvinston,ON,42.8116,-81.8555,operational,3538,Lambton,133.24020000000002,133.193,88.5206,69.9088,78.2852,76.4365,86.8008,thousand m3
23491,Town of Plympton-Wyoming,Wyoming Wastewater Treatment Plant,Wyoming,ON,42.9419,-82.1298,operational,3538,Lambton,184.8307,164.76500000000001,168.22310000000002,194.144,194.622,202.55,204.372,thousand m3
23492,The Corporation of the Town of Essex,Essex Pollution Control Plant,Essex,ON,42.1657,-82.8391,operational,3537,Essex,747.285,736.766,721.3936,675.057,666.1394,729.517,714.816,thousand m3
23493,Town of Kingsville,Lakeshore West Pollution Control Plant,Kingsville,ON,42.0184,-82.7697,operational,3537,Essex,1266.48,1358.487,1556.804,1599.8899999999999,1694.156,1722.647,2002.047,thousand m3
23494,Town of Kingsville,Kingsville Wastewater Lagoons,Kingsville,ON,42.0455,-82.7604,operational,3537,Essex,110.672,147.118,167.7368,157.748,202.731,225.26970000000003,227.14000000000001,thousand m3
23495,Town of Kingsville,Cottam Sewage Works,Cottam,ON,42.1305,-82.7316,operational,3537,Essex,275.415,257.166,262.2591,233.085,209.109,281.152,263.38800000000003,thousand m3
23496,Municipality of West Elgin,West Lorne Wastewater Treatment Plant,West Lorne,ON,42.5857,-81.5959,operational,3534,Elgin,206.84300000000002,209.8852,178.7134,487.684,184.9015,230.9793,138.3827,thousand m3
23497,Municipality of West Elgin,Rodney Wastewater Treatment Plant,Rodney,ON,42.5656,-81.6698,operational,3534,Elgin,153.04,153.4958,137.32590000000002,137.3497,127.06,146.9466,135.46099999999998,thousand m3
23498,Municipality of Southwest Middlesex,Glencoe Wastewater Lagoons,Glencoe,ON,42.7388,-81.6841,operational,3539,Middlesex,247.03900000000002,250.961,213.373,196.7996,185.0096,238.26010000000002,246.26610000000002,thousand m3
23499,Town of Aylmer,Aylmer Wastewater Lagoons,Aylmer,ON,42.7831,-81.0113,operational,3534,Elgin,1485.8092,1526.9476,1146.9677000000001,1226.1046000000001,1182.5511000000001,1533.6680999999999,1331.5876,thousand m3
23502,The Corporation of the Municipality of Huron East,Seaforth Sewage Treatment Plant,Seaforth,ON,43.5547,-81.421,operational,3540,Huron,896.337,780.3240000000001,539.07,606.985,719.542,638.769,617.094,thousand m3
23503,The Corporation of the Municipality of Huron East,Brussels Wastewater Treatment Plant,Brussels,ON,43.7508,-81.2486,operational,3540,Huron,232.227,205.019,194.249,214.151,228.405,211.50799999999998,207.983,thousand m3
23504,The Corporation of the Municipality of Huron East,Vanastra Water Pollution Control Plant,Vanastra,ON,43.5793,-81.529,operational,3540,Huron,301.80899999999997,246.36700000000002,195.115,227.27100000000002,269.529,234.224,239.967,thousand m3
23505,The Corporation of the Town of Kirkland Lake,Swastika Water Pollution Control Plant,Swastika,ON,48.1022,-80.1053,operational,3554,Timiskaming,216.062,216.313,215.276,201.3416,205.25369999999998,205.87920000000003,210.1658,thousand m3
23512,Town of Greater Napanee,Napanee Water Pollution Control Plant,Napanee,ON,44.2394,-76.9598,operational,3511,Lennox and Addington,2611.017,2770.996,2377.592,2423.26,2572.96,2245.831,2760.057,thousand m3
23518,The Corporation of the Town of Laurentian Hills,Chalk River WWTP,Chalk River,ON,46.0213,-77.447,operational,3547,Renfrew,153.144,159.546,133.012,155.431,219.977,166.667,178.316,thousand m3
23519,Regional Municipality of Niagara,Stevensville/Douglastown Lagoon,Stevensville,ON,42.9702,-79.0372,operational,3526,Niagara,468.58,445.65000000000003,435.543,481.90000000000003,596.932,609.668,630.908,thousand m3
23520,Regional Municipality of Niagara,Queenston Wastewater Treatment,Niagara-on-the-Lake,ON,43.163,-79.0496,operational,3526,Niagara,103.71600000000001,82.077,85.372,83.028,85.58800000000001,72.302,77.57000000000001,thousand m3
23525,The Corporation of the Township of Centre Wellington,Fergus WWTP,Fergus,ON,43.7017,-80.3795,operational,3523,Wellington,1733.6970000000001,1648.9840000000002,1364.97,1459.845,1701.892,1543.96,1606.837,thousand m3
23527,The Corporation of the Township of Centre Wellington,Elora WWTP,Elora,ON,43.6802,-80.4308,operational,3523,Wellington,735.434,684.888,614.021,626.268,701.155,650.2860000000001,693.513,thousand m3
23533,Regional Municipality of Niagara,Crystal Beach Wastewater Treatment Plant,Crystal Beach,ON,42.8617,-79.0574,operational,3526,Niagara,2141.168,2099.659,1827.708,1675.64,2158.828,2143.882,2290.597,thousand m3
23534,Regional Municipality of Niagara,Niagara-on-the-Lake Lagoon,Niagara-on-the-Lake,ON,43.2535,-79.1029,operational,3526,Niagara,1782.88,1550.425,1422.978,1444.594,1664.8159999999998,1710.5790000000002,1911.47,thousand m3
23550,City of Kenora,Kenora Area wastewater facility,Kenora,ON,49.7829,-94.4996,operational,3560,Kenora,2865.5110000000004,3061.483,2594.4660000000003,2715.722,2171.106,2398.048,2857.548,thousand m3
23558,County of Oxford,Tillsonburg WWTP,Tillsonburg,ON,42.8553,-80.7221,operational,3532,Oxford,2156.491,2099.743,1882.968,1873.058,2025.811,2156.123,2243.004,thousand m3
23559,County of Oxford,Thamesford WWTP,Thamesford,ON,43.048,-80.9953,operational,3532,Oxford,571.956,550.032,520.148,508.169,473.193,261.674,199.502,thousand m3
23560,County of Oxford,Drumbo SBR,Drumbo,ON,43.2398,-80.5586,operational,3532,Oxford,105.995,103.97,85.259,92.086,99.94800000000001,100.22500000000001,108.55799999999999,thousand m3
23561,County of Oxford,Plattsville Lagoons,Plattsville,ON,43.2978,-80.6,operational,3532,Oxford,221.95600000000002,188.441,134.145,173.739,200.56,169.139,172.214,thousand m3
23562,County of Oxford,Norwich Lagoons,Norwich,ON,42.9819,-80.5881,operational,3532,Oxford,191.149,204.485,149.1,157.712,383.281,402.487,410.574,thousand m3
23571,Sherkston Shores Inc.,Sherkston Shores WWTP,Sherkston,ON,42.8781,-79.1407,operational,3526,Niagara,79.385,79.309,82.139,76.265,64.209,38.088,75.511,thousand m3
23574,The Corporation of the Town of Minto,Palmerston WWTP,Palmerston,ON,43.8278,-80.855,operational,3531,Perth,591.779,525.991,421.492,444.986,537.176,438.339,353.6733,thousand m3
23575,The Corporation of the Town of Minto,Harriston Wastewater Treatment Facility,Harriston,ON,43.9114,-80.885,operational,3523,Wellington,627.02,641.5020000000001,412.2185,445.3799,472.3953,464.69100000000003,464.69100000000003,thousand m3
23576,The Corporation of the Town of Minto,Clifford Wastewater Treatment Facility,Clifford,ON,43.9758,-80.9807,operational,3523,Wellington,34.456,156.436,120.036,129.695,75.415,85.343,85.343,thousand m3
23578,The Corporation of the Town of Moosonee,Moosonee Lagoon System,Moosonee,ON,51.2493,-80.6773,operational,3556,Cochrane,604.062,569.582,442.758,403.5,446.169,365.635,260.622,thousand m3
23580,The Corporation of the Town of Deseronto,Deseronto Water Pollution Control Plant,Deseronto,ON,44.1929,-77.0477,operational,3512,Hastings,495.666,577.4970000000001,430.745,437.477,594.816,572.9010000000001,536.495,thousand m3
23581,Kasabonika Lake First Nation,Kasabonika Lake RBC Treatment System,Kasabonika Lake,ON,53.5305,-88.6049,operational,3560,Kenora,,,,0.0,0.0,0.0,,thousand m3
23582,corporation of the town of collingwood,Collingwood WWTP,Collingwood,ON,47.4037,-79.6819,operational,3554,Timiskaming,6505.42,5921.787,4938.54,6159.748,6856.88,6546.49,5913.694,thousand m3
23584,Municplaity of Dysart et al,Municpality Of Dysart WWTP,Village of Haliburton,ON,45.0452,-79.5257,operational,3544,Muskoka,320.60900000000004,323.775,295.757,313.64300000000003,372.894,313.33500000000004,336.833,thousand m3
23596,The Corporation of the Municipality of North Grenville,Kemptville Water Pollution Control Plant,Kemptville,ON,45.029,-75.6452,operational,3507,Leeds and Grenville,584.421,790.191,482.34630000000004,764.26,1164.301,882.0267,802.317,thousand m3
23597,Corporation of the Township of Perth East,Shakespeare WWTP,Shakespeare,ON,43.3675,-80.8423,operational,3531,Perth,54.2191,50.1678,51.129,54.5081,58.3436,58.8035,64.88499999999999,thousand m3
23602,Nipissing First Nation WasteWater Treatment Plant,Nipissing First Nation Waste Treatment Plant,Garden Village,ON,46.393,-79.632,operational,3548,Nipissing,40.483000000000004,0.44,0.447,0.455,0.49,0.474,0.44,thousand m3
23603,The Public Utilities Commission for the Municipality of Chatham-Kent,Blenheim Sewage Treatment Plant,Blenheim,ON,42.3211,-82.0267,operational,3536,Chatham-Kent,759.722,867.8430000000001,715.907,911.809,796.173,1151.4196000000002,979.1054,thousand m3
23604,The Public Utilities Commission for the Municipality of Chatham-Kent,Merlin Lagoon,Merlin,ON,42.2521,-82.2295,operational,3536,Chatham-Kent,29.679000000000002,68.263,60.914,48.062,69.16,94.98400000000001,61.028,thousand m3
23605,The Public Utilities Commission for the Municipality of Chatham-Kent,Ridgetown Wastewater Treatment Plant,Ridgetown,ON,42.446,-81.9042,operational,3536,Chatham-Kent,458.057,461.65,383.171,373.95000000000005,360.0884,484.3983,451.8879,thousand m3
23606,The Public Utilities Commission for the Municipality of Chatham-Kent,Chatham Water Pollution Control Plant,Chatham,ON,42.3901,-82.2154,operational,3536,Chatham-Kent,9292.21,5978.71,7404.92,7555.95,7585.32,9368.32,8089.21,thousand m3
23607,The Public Utilities Commission for the Municipality of Chatham-Kent,Tilbury Wastewater Treatment Plant,Tilbury,ON,42.2723,-82.4476,operational,3537,Essex,879.767,399.0579,908.102,828.875,762.6800000000001,946.8174000000001,792.2516,thousand m3
23608,The Public Utilities Commission for the Municipality of Chatham-Kent,Wheatley Water Pollution Control Plant,Wheatley,ON,42.0762,-82.4571,operational,3536,Chatham-Kent,688.185,499.11490000000003,701.885,689.3140000000001,766.991,771.245,854.502,thousand m3
23609,The Public Utilities Commission for the Municipality of Chatham-Kent,Wallaceburg Water Pollution Control Plant,Wallaceburg,ON,42.5805,-82.3895,operational,3536,Chatham-Kent,2162.69,1861.703,1968.641,2003.93,2237.05,2644.753,3282.46,thousand m3
23610,The Public Utilities Commission for the Municipality of Chatham-Kent,Mitchell's Bay Lagoon,Mitchell's Bay,ON,42.4816,-82.3969,operational,3536,Chatham-Kent,21.134,0.0,13.326,13.476,16.903,36.779,57.5777,thousand m3
23611,The Public Utilities Commission for the Municipality of Chatham-Kent,Thamesville Wastewater Treatment Plant,Thamesville,ON,42.546,-81.9681,decommissioned,3536,Chatham-Kent,67.553,72.1383,63.085800000000006,73.8618,68.3476,0.0,0.0,thousand m3
23612,The Public Utilities Commission for the Municipality of Chatham-Kent,Dresden Water Pollution Control Plant,Dresden,ON,42.5896,-82.1894,operational,3536,Chatham-Kent,640.625,659.514,516.1,545.694,561.531,605.886,522.2181,thousand m3
23617,Kingfisher Lake First Nation,Kingfisher Lake Lagoon,Kingfisher Lake,ON,53.0337,-89.8339,operational,3560,Kenora,,,,,5.352,,,thousand m3
23628,The Corporation of the Municipality of Red Lake,Balmertown Water Pollution Control Plant,Balmertown,ON,51.055,-93.7385,operational,3560,Kenora,226.222,220.812,243.105,219.277,185.997,176.336,219.152,thousand m3
23629,The Corporation of the Town of New Tecumseth,Regional WWTP,Alliston,ON,44.1475,-79.8165,operational,3543,Simcoe,1311.028,1335.159,1530.902,1385.575,1591.016,1569.459,1534.559,thousand m3
23630,The Corporation of the Town of New Tecumseth,Alliston WWTP,Alliston,ON,44.1601,-79.8457,operational,3543,Simcoe,1427.944,1454.576,1405.278,1472.7160000000001,1552.714,1585.564,1591.3990000000001,thousand m3
23631,The Corporation of the Town of New Tecumseth,Tottenham WWTP,Tottenham,ON,44.0235,-79.8175,operational,3543,Simcoe,669.8040000000001,654.0070000000001,623.629,668.181,879.258,893.688,870.232,thousand m3
23632,The Corporation of the Municipality of Red Lake,Red Lake Water Pollution Control Plant,Red Lake,ON,51.0156,-93.8178,operational,3560,Kenora,371.11400000000003,466.51,426.246,469.54150000000004,368.389,395.332,405.95300000000003,thousand m3
23633,The Corporation of the Municipality of Red Lake,Cochenour Sewage Lagoon,Cochenour,ON,51.07,-93.8034,operational,3560,Kenora,120.54,46.911,51.095,65.929,58.091,38.3555,74.8793,thousand m3
23634,The Corporation of the Township of Ignace,Ignace Water Pollution Control Plant,Ignace,ON,49.4146,-91.6531,operational,3560,Kenora,411.09000000000003,535.095,468.04600000000005,659.4856,540.888,282.209,393.69500000000005,thousand m3
23635,The Corporation of the Municipality of Sioux Lookout,Sioux Lookout Sewage Treatment Plant,Sioux Lookout,ON,50.0978,-91.9334,operational,3560,Kenora,784.3,706.52,744.51,731.76,702.56,666.47,753.26,thousand m3
23636,The Corporation of the Town of Atikokan,Atikokan Water Pollution Control Plant,Atikokan,ON,48.7555,-91.6328,operational,3559,Rainy River,1046.028,1238.746,1294.51,1140.242,1185.558,835.1210000000001,1227.997,thousand m3
23638,Wapekeka First Nation,Wapekeka Lagoon,Angling Lake,ON,53.8515,-89.527,operational,3560,Kenora,,0.073,0.146,0.146,0.146,0.146,,thousand m3
23639,Corporation of The Town of The Blue Mountains,Craigleith Wastewater Treatment Plant,Blue Mountains,ON,44.5288,-80.2924,operational,3543,Simcoe,862.715,909.5980000000001,855.076,887.2560000000001,965.5889999999999,952.817,1012.745,thousand m3
23640,Corporation of The Town of The Blue Mountains,Thornbury Wastewater Treatment Plant,Thornbury,ON,44.5554,-80.4427,operational,3542,Grey,1048.5259999999998,912.2460000000001,743.798,916.294,1087.764,1023.09,999.556,thousand m3
23642,Municipality of North Perth,North Perth Wastewater Treatment Plant,Listowel,ON,43.7228,-80.9875,operational,3531,Perth,2914.853,2426.732,1917.1200000000001,1815.8165,2785.44,2337.6440000000002,2347.2200000000003,thousand m3
23643,Municipality of Middlesex Centre,Komoka WWTF,Komoka,ON,42.936,-81.4207,operational,3539,Middlesex,195.34199999999998,204.541,182.454,163.923,167.268,197.6,305.652,thousand m3
23644,InnServices Utilities Inc.,Cookstown WWTP,Innisfil,ON,44.1806,-79.7073,operational,3543,Simcoe,138.838,201.80100000000002,145.308,164.631,188.026,196.809,202.159,thousand m3
23645,Municipality of Middlesex Centre,Kilworth WWTF,RR5 Komoka,ON,42.9522,-81.4015,operational,3539,Middlesex,246.18720000000002,244.347,220.71450000000002,222.6315,224.25990000000002,246.745,180.133,thousand m3
23646,Municipality of Middlesex Centre,Ilderton WWTF,Ilderton,ON,43.0769,-81.3668,operational,3539,Middlesex,272.623,254.81400000000002,234.051,258.451,256.66,314.365,345.3,thousand m3
23647,InnServices Utilities Inc.,Lakeshore WPCP,Innisfil,ON,44.2933,-79.5343,operational,3543,Simcoe,3042.2380000000003,3162.482,2834.184,3293.9,3890.675,3687.879,3422.439,thousand m3
23670,Mohawk Council of Akwesasne,Block 97 RBC,Akwesasne,ON,45.0023,-74.7626,operational,3501,"Stormont, Dundas and Glengarry",,,,,,,,thousand m3
23672,Corporation of the Municipality of Central Huron,Town of Clinton Sewage Treatment Plant,Clinton,ON,43.6054,-81.539,operational,3540,Huron,1110.26,953.5160000000001,740.206,926.106,1152.557,924.3620000000001,900.923,thousand m3
23677,Corporation Town of Smiths Falls,Smiths Falls Water Pollution Control Plant,Smiths Falls,ON,44.8922,-76.0,operational,3509,Lanark,4700.953,3348.6820000000002,3252.849,3461.937,3545.982,3956.349,3768.236,thousand m3
23678,The Corporation of the Municipality of West Grey,Durham WWTP,Durham,ON,44.1718,-80.8267,operational,3542,Grey,356.699,412.97200000000004,301.318,321.478,358.0528,256.199,255.9,thousand m3
23679,The Corporation of the Municipality of West Grey,Neustadt Lagoons,Neustat,ON,44.082,-80.9938,operational,3542,Grey,104.784,64.528,39.042,52.392,77.061,76.89,89.52,thousand m3
23688,Township of Minden Hills,Minden Wastewater Treatment Plant,Minden,ON,44.9171,-78.7328,operational,3546,Haliburton,240.477,252.472,208.982,236.205,264.47,203.31600000000003,212.404,thousand m3
23691,Regional Municipality of Waterloo,Ayr Wastewater Treatment Plant,Ayr,ON,43.2813,-80.4651,operational,3530,Waterloo,525.963,480.48199999999997,454.935,480.447,555.972,497.449,440.21569999999997,thousand m3
23692,Regional Municipality of Waterloo,Elmira Wastewater Treatment Plant,Elmira,ON,43.5913,-80.5501,operational,3530,Waterloo,1876.007,1471.473,1173.4830000000002,1342.895,1645.446,1500.616,1349.4539,thousand m3
23693,Regional Municipality of Waterloo,Hespeler Wastewater Treatment Plant,Cambridge,ON,43.4238,-80.3292,operational,3530,Waterloo,2516.9006,2297.3698000000004,2183.6524,2325.7726,2418.7780000000002,2387.9741,2230.5559000000003,thousand m3
23695,Regional Municipality of Waterloo,St. Jacobs Wastewater Treatment Plant,St. Jacobs,ON,43.5354,-80.5485,operational,3530,Waterloo,378.999,352.223,261.90500000000003,310.385,363.928,322.177,326.38800000000003,thousand m3
23696,Regional Municipality of Waterloo,Wellesley Wastewater Treatment Plant,Wellesley,ON,43.4678,-80.7599,operational,3530,Waterloo,292.959,299.1812,245.867,291.65700000000004,333.29900000000004,287.3671,308.7365,thousand m3
23709,Municipality of North Middlesex,Ailsa Craig Wastewater Treatment Plant,Ailsa Craig,ON,43.1483,-81.5473,operational,3539,Middlesex,272.371,228.9373,196.4837,243.9375,255.707,262.6268,247.7584,thousand m3
23710,Municipality of North Middlesex,Parkhill Wastewater Lagoon,Parkhill,ON,43.1759,-81.6892,operational,3539,Middlesex,198.09900000000002,214.70579999999998,168.40200000000002,198.119,234.442,216.3723,272.0093,thousand m3
